rundate,last_period,reporting_airport_group_name,reporting_airport_name,total_pax_this_period,total_pax_last_period,total_pax_percent,terminal_pax_this_period,terminal_pax_last_period,terminal_pax_percent,transit_pax_this_period,transit_pax_last_period,transit_pax_percent,date
7/17/2017 11:03:26 AM,2016005,Non UK Reporting Airports,GUERNSEY,75712,76141,-0.563428,72766,73538,-1.049797,2946,2603,13.177103,2017-05-01
7/17/2017 11:03:26 AM,2016005,London Area Airports,HEATHROW,6477900,6296571,2.879806,6475765,6292660,2.909819,2135,3911,-45.410381,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,HUMBERSIDE,17608,17672,-0.362155,17541,17672,-0.741286,67,0,Null,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,INVERNESS,81522,70891,14.996262,81490,70746,15.186724,32,145,-77.931034,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,ISLAY,3574,3051,17.141921,3552,3015,17.810945,22,36,-38.888889,2017-05-01
7/17/2017 11:03:26 AM,2016005,Non UK Reporting Airports,ISLE OF MAN,67791,67152,0.951573,67768,67081,1.024135,23,71,-67.605634,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,ISLES OF SCILLY (ST.MARYS),9824,10171,-3.411661,9824,10171,-3.411661,0,0,Null,2017-05-01
7/17/2017 11:03:26 AM,2016005,Non UK Reporting Airports,JERSEY,151084,146484,3.140275,149082,144448,3.208075,2002,2036,-1.669941,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,KIRKWALL,17107,15433,10.846887,15877,14486,9.602375,1230,947,29.883844,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,LANDS END (ST JUST),5972,6130,-2.577488,5936,6071,-2.223686,36,59,-38.983051,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,LEEDS BRADFORD,398154,348098,14.379859,398105,348043,14.383855,49,55,-10.909091,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,LERWICK (TINGWALL),564,576,-2.083333,564,576,-2.083333,0,0,Null,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,LIVERPOOL (JOHN LENNON),447703,440356,1.668423,447578,440106,1.697773,125,250,-50.000000,2017-05-01
7/17/2017 11:03:26 AM,2016005,London Area Airports,LONDON CITY,384855,381619,0.847966,384855,381619,0.847966,0,0,Null,2017-05-01
7/17/2017 11:03:26 AM,2016005,London Area Airports,LUTON,1464646,1336339,9.601381,1464646,1336339,9.601381,0,0,Null,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,LYDD,108,0,Null,108,0,Null,0,0,Null,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,MANCHESTER,2512442,2245675,11.879145,2506838,2243096,11.757945,5604,2579,117.293525,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,NEWCASTLE,504878,446791,13.000933,504634,446629,12.987289,244,162,50.617284,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,NEWQUAY,46617,37983,22.731222,46368,37828,22.575870,249,155,60.645161,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,NORWICH,51985,48657,6.839715,51985,48657,6.839715,0,0,Null,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,PRESTWICK,74411,74542,-0.175740,74403,74422,-0.025530,8,120,-93.333333,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,SCATSTA,15447,12519,23.388450,15447,12519,23.388450,0,0,Null,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,SOUTHAMPTON,176331,153629,14.777158,176331,153629,14.777158,0,0,Null,2017-05-01
7/17/2017 11:03:26 AM,2016005,London Area Airports,SOUTHEND,100239,77952,28.590671,100239,77952,28.590671,0,0,Null,2017-05-01
7/17/2017 11:03:26 AM,2016005,London Area Airports,STANSTED,2306315,2144491,7.546033,2306315,2144491,7.546033,0,0,Null,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,STORNOWAY,11283,10572,6.725312,11125,10432,6.643021,158,140,12.857143,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,SUMBURGH,19026,23290,-18.308287,19015,23257,-18.239670,11,33,-66.666667,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,TIREE,1047,1130,-7.345133,985,1105,-10.859729,62,25,148.000000,2017-05-01
7/17/2017 11:03:26 AM,2016005,Other UK Airports,WICK JOHN O GROATS,1667,1886,-11.611877,1667,1886,-11.611877,0,0,Null,2017-05-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,ABERDEEN,286764,261215,9.780832,286764,261215,9.780832,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Non UK Reporting Airports,ALDERNEY,5070,4805,5.515088,5070,4805,5.515088,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,BARRA,1536,1280,20.000000,1536,1280,20.000000,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,BELFAST CITY (GEORGE BEST),239438,253844,-5.675139,239438,253844,-5.675139,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,BELFAST INTERNATIONAL,565424,493631,14.543860,565424,493631,14.543860,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,BENBECULA,2867,3096,-7.396641,2867,3096,-7.396641,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,BIGGIN HILL,30,41,-26.829268,30,41,-26.829268,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,BIRMINGHAM,1302204,1119431,16.327313,1301755,1118023,16.433651,449,1408,-68.110795,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,BLACKPOOL,2076,3786,-45.166403,2076,3786,-45.166403,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,BOURNEMOUTH,76168,81201,-6.198200,76168,80383,-5.243646,0,818,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,BRISTOL,852315,774168,10.094321,851706,773640,10.090740,609,528,15.340909,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,CAMPBELTOWN,983,865,13.641618,976,823,18.590522,7,42,-83.333333,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,CARDIFF WALES,184969,156228,18.396830,184969,155954,18.604845,0,274,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,CITY OF DERRY (EGLINTON),14343,24898,-42.392963,14343,24898,-42.392963,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,DONCASTER SHEFFIELD,140527,137255,2.383884,140527,137250,2.387614,0,5,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,DUNDEE,2017,4646,-56.586311,2017,4646,-56.586311,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,DURHAM TEES VALLEY,11552,12110,-4.607762,11474,11983,-4.247684,78,127,-38.582677,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,EAST MIDLANDS INTERNATIONAL,559027,553437,1.010052,558830,552598,1.127764,197,839,-76.519666,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,EDINBURGH,1302433,1171715,11.156126,1302433,1171715,11.156126,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,EXETER,92180,91062,1.227735,92180,91062,1.227735,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,London Area Airports,GATWICK,4401807,4151946,6.017925,4401626,4150946,6.039105,181,1000,-81.900000,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,GLASGOW,999979,927466,7.818400,999979,927466,7.818400,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Other UK Airports,GLOUCESTERSHIRE,60,1429,-95.801260,60,1429,-95.801260,0,0,Null,2017-06-01
9/7/2017 12:57:46 PM,2016006,Non UK Reporting Airports,GUERNSEY,78294,76942,1.757168,75329,74458,1.169787,2965,2484,19.363929,2017-06-01
